,SNIa_Probability,SNII_Probability,SNIbc_Probability,SLSN_Probability,ZTF_ID,host_ra,hostdec,has_host?,TNS_Classification,Alerce_SNIa_Probability,Alerce_SNII_Probability,Alerce_SNIbc_Probability,Alerce_SLSN_Probability
7425,0.153666667,0.383,0.397333333,0.066,ZTF21aavutkm,304.2767381,-12.09696064,True,Object Not Found,0.108,0.468,0.134,0.29
7426,0.373,0.483,0.124333333,0.019666667,ZTF21aaxkneh,158.3886087,54.4433845,True,Object Not Found,0.186,0.334,0.158,0.322
7427,0.387333333,0.303,0.295,0.014666667,ZTF21aaycupl,140.8730257,31.54634902,True,Object Not Found,0.332,0.142,0.236,0.29
7428,0.531333333,0.139333333,0.21,0.119333333,ZTF21abjvldx,310.8588392,11.91265735,True,Object Not Found,0.458,0.14,0.248,0.154
7429,0.220666667,0.307,0.451,0.021333333,ZTF21abhytgb,262.0157341,6.68609838,True,Object Not Found,0.402,0.178,0.316,0.104
7430,0.525333333,0.127,0.335666667,0.012,ZTF21aavouex,146.3460919,40.68957698,True,Object Not Found,0.452,0.134,0.288,0.126
7431,0.085333333,0.522333333,0.345333333,0.047,ZTF21aarmwhb,137.1647,40.91510496,True,Object Not Found,0.078,0.384,0.222,0.316
7432,0.16,0.207,0.63,0.003,ZTF21aaxtzsh,146.3132235,26.24876359,True,Object Not Found,0.306,0.172,0.428,0.094
7433,0.425666667,0.279666667,0.276,0.018666667,ZTF21aaxtscj,202.3730449,29.09250192,True,Object Not Found,0.268,0.206,0.126,0.4
7434,0.600666667,0.117,0.261,0.021333333,ZTF21aavpgvx,186.7137886,-17.77811337,True,Object Not Found,0.276,0.18,0.26,0.284
7435,0.540333333,0.136,0.314,0.009666667,ZTF21aavdnvt,191.1669601,-2.08743423,True,Object Not Found,,,,
7436,0.629333333,0.079333333,0.266333333,0.025,ZTF21aauajgk,232.5313568,-0.56651125,True,Object Not Found,0.34,0.178,0.314,0.168
7437,0.505333333,0.104666667,0.332,0.058,ZTF21aazhgbq,147.9418856,6.00608733,True,Object Not Found,0.342,0.218,0.17,0.27
7438,0.046,0.856,0.027666667,0.070333333,ZTF21aaigdly,211.3785971,-25.36199616,True,Object Not Found,0.168,0.362,0.13,0.34
7439,0.466333333,0.150666667,0.371666667,0.011333333,ZTF21aaxtgia,226.9421089,10.38514857,True,Object Not Found,0.35,0.182,0.342,0.126
7440,0.35,0.23,0.287,0.133,ZTF21aatdygs,221.2759786,-3.43684191,True,Object Not Found,0.286,0.186,0.284,0.244
7441,0.517333333,0.144,0.317333333,0.021333333,ZTF21aavpciy,152.9691436,-3.98330044,True,Object Not Found,0.286,0.214,0.292,0.208
7442,0.362333333,0.232333333,0.125333333,0.28,ZTF21aavelfw,199.6927394,-7.70288965,True,Object Not Found,0.41,0.154,0.184,0.252
7443,0.069,0.674333333,0.126333333,0.130333333,ZTF21aahrneg,217.7409307,-19.27524861,True,Object Not Found,0.112,0.416,0.144,0.328
7444,0.522666667,0.124,0.282,0.071333333,ZTF21aavhxle,234.2448072,43.81182272,True,Object Not Found,0.536,0.1,0.298,0.066
7445,0.296333333,0.190666667,0.473333333,0.039666667,ZTF18acchhpf,358.2559152,28.80317021,True,Object Not Found,0.278,0.192,0.408,0.122
7446,0.355666667,0.310666667,0.312666667,0.021,ZTF21aaxtkwf,196.4124878,-4.02649946,True,Object Not Found,0.304,0.224,0.186,0.286
7447,0.360333333,0.304666667,0.33,0.005,ZTF21aaxstwx,234.6715653,23.72393844,True,Object Not Found,0.414,0.134,0.25,0.202
7448,0.375666667,0.305666667,0.303666667,0.015,ZTF21aaxtgpb,227.6916023,18.08874944,True,Object Not Found,0.448,0.138,0.228,0.186
7449,0.453666667,0.180333333,0.24,0.126,ZTF21aaxyfdg,227.0688395,61.75669116,True,Object Not Found,0.248,0.204,0.186,0.362
7450,0.35,0.142,0.496666667,0.011333333,ZTF21aaxttoh,240.476914,47.30099571,True,Object Not Found,0.43,0.166,0.296,0.108
7451,0.746666667,0.104,0.136333333,0.013,ZTF21aadzuil,169.0235061,54.45373895,True,Object Not Found,0.388,0.212,0.192,0.208
7452,0.653666667,0.097,0.213,0.036333333,ZTF21aauvarz,,,False,Object Not Found,0.49,0.112,0.222,0.176
7453,0.257333333,0.155333333,0.566,0.021333333,ZTF21aawarkz,191.8226367,11.48693647,True,Object Not Found,0.29,0.18,0.386,0.144
7454,0.028333333,0.434333333,0.181,0.356333333,ZTF20actkutp,174.2215891,21.00423476,True,Object Not Found,0.046,0.394,0.142,0.418
7455,0.367666667,0.306666667,0.310333333,0.015333333,ZTF21aayfioh,248.3969163,34.68702701,True,Object Not Found,0.26,0.212,0.22,0.308
7456,0.519666667,0.151,0.309666667,0.019666667,ZTF21aaxswjy,166.8561388,57.20091947,True,Object Not Found,0.238,0.252,0.166,0.344
7457,0.316666667,0.263333333,0.399,0.021,ZTF21aayemdg,197.0932821,14.24160442,True,Object Not Found,0.3,0.176,0.416,0.108
7458,0.590666667,0.085666667,0.300666667,0.023,ZTF21aaxgzrn,135.7096063,52.38322856,True,Object Not Found,0.422,0.152,0.248,0.178
7459,0.279,0.264333333,0.443333333,0.013333333,ZTF21aaxuaat,165.6265234,30.46964771,True,Object Not Found,0.178,0.21,0.318,0.294
7460,0.251333333,0.322,0.401666667,0.025,ZTF21aaxijrn,277.0747562,6.02119547,True,Object Not Found,,,,
7461,0.666666667,0.134,0.129,0.070333333,ZTF21abjslnr,278.6370782,81.8032127,True,Object Not Found,0.594,0.084,0.242,0.08
7462,0.376,0.300666667,0.310666667,0.012666667,ZTF21aaxstgd,192.0449444,32.06632471,True,Object Not Found,0.364,0.206,0.202,0.228
7463,0.441,0.148333333,0.357,0.053666667,ZTF21aaxtlbp,204.5756049,4.14728711,True,Object Not Found,0.412,0.16,0.25,0.178
7464,0.507666667,0.142333333,0.304333333,0.045666667,ZTF21aaxvbqf,262.4410283,6.18736093,True,Object Not Found,0.33,0.204,0.23,0.236
7465,0.529666667,0.166666667,0.106,0.197666667,ZTF21aaxsuik,195.8103959,51.41863853,True,Object Not Found,0.516,0.13,0.226,0.128
7466,0.094666667,0.622,0.121333333,0.162,ZTF21aaygekw,243.269323,14.22702018,True,Object Not Found,0.112,0.282,0.124,0.482
7467,0.324333333,0.282666667,0.389333333,0.003666667,ZTF21abjrjoy,308.1828473,15.81236773,True,Object Not Found,0.268,0.174,0.322,0.236
7468,0.378,0.292666667,0.291666667,0.037666667,ZTF21aaxswfv,185.6820068,55.59553606,True,SN IIb,0.306,0.144,0.22,0.33
7469,0.48,0.174333333,0.22,0.125666667,ZTF21aaydulk,196.6719491,56.87175241,True,SN Ic-BL,,,,
7470,0.49,0.182666667,0.296333333,0.031,ZTF21abdoiaa,344.2510199,35.99399358,True,SN Ia,0.246,0.186,0.186,0.382
7471,0.589333333,0.181666667,0.208,0.021,ZTF21aawdqxz,215.6140064,4.40912452,True,SN Ia-pec,0.386,0.192,0.206,0.216
7472,0.394333333,0.251333333,0.335666667,0.018666667,ZTF21aaxsuuk,218.3956663,54.9768844,True,SN IIP,0.414,0.144,0.27,0.172
7473,0.517666667,0.174333333,0.185666667,0.122333333,ZTF21aaxsnry,197.3161467,54.09913196,True,SN II,0.302,0.19,0.23,0.278
7474,0.552333333,0.128333333,0.191,0.128333333,ZTF21aaxyisk,220.9419669,66.79998266,True,SN II,0.328,0.248,0.218,0.206
7475,0.587666667,0.141,0.218666667,0.052666667,ZTF21aaxydav,184.2402884,30.20473074,True,Object Not Found,0.562,0.108,0.3,0.03
7476,0.192,0.227666667,0.573,0.007333333,ZTF21aaxkjur,207.1261444,57.46109221,True,SN Ia,0.208,0.212,0.294,0.286
7477,0.041,0.833666667,0.045666667,0.079666667,ZTF21aaxtubg,255.35484,68.64774975,True,Object Not Found,0.072,0.354,0.062,0.512
7478,0.134,0.298666667,0.064333333,0.503,ZTF21aagskhr,191.9860059,29.72013424,True,Object Not Found,0.106,0.41,0.118,0.366
7479,0.062666667,0.466333333,0.155,0.316,ZTF21abaaylz,354.7787092,16.50388321,True,SN Ib,0.05,0.398,0.178,0.374
7480,0.680666667,0.089,0.211333333,0.019,ZTF21abbrtsg,279.0552817,34.90986599,True,SN Ia,0.53,0.136,0.254,0.08
7481,0.355,0.305666667,0.336666667,0.002666667,ZTF21aaxbgzh,316.7053219,5.78605996,True,SN II,0.308,0.202,0.294,0.196
7482,0.363,0.29,0.342333333,0.004666667,ZTF21aagsbcb,,,False,SN Ia,0.36,0.198,0.238,0.204
7483,0.553333333,0.137666667,0.172,0.137,ZTF21aaxsxui,171.5276406,59.58960071,True,No Classification,0.5,0.148,0.194,0.158
7484,0.214666667,0.263333333,0.492333333,0.029666667,ZTF21aaxhinu,186.2949674,-27.1555371,True,Object Not Found,0.334,0.164,0.394,0.108
7485,0.632333333,0.144,0.187333333,0.036333333,ZTF21aaxsofj,205.0183376,29.44264447,True,Object Not Found,0.46,0.144,0.218,0.178
7486,0.684666667,0.092333333,0.194,0.029,ZTF21aauttcg,194.925362,-10.91389509,True,Object Not Found,0.524,0.126,0.218,0.132
7487,0.588333333,0.149333333,0.240666667,0.021666667,ZTF21aaxtfri,196.7375178,16.80137196,True,Object Not Found,0.428,0.198,0.198,0.176
7488,0.593333333,0.114666667,0.250666667,0.041333333,ZTF21aaeolfd,184.4790143,42.69246607,True,Object Not Found,0.532,0.104,0.292,0.072
7489,0.318333333,0.27,0.403333333,0.008333333,ZTF21aaydsfe,196.7609838,21.66911434,True,Object Not Found,0.296,0.148,0.378,0.178
7490,0.494,0.146666667,0.344333333,0.015,ZTF21aaxhkju,167.4246883,61.60477957,True,Object Not Found,0.408,0.13,0.322,0.14
7491,0.188333333,0.223666667,0.404333333,0.183666667,ZTF21aaeolbz,186.6523754,38.39643151,True,Object Not Found,0.25,0.192,0.39,0.168
7492,0.095,0.495333333,0.115666667,0.294,ZTF20aazhidd,199.8781527,67.89873345,True,Object Not Found,0.064,0.252,0.104,0.58
7493,0.479666667,0.16,0.271333333,0.089,ZTF21aaxhveb,225.8514388,6.35568553,True,Object Not Found,0.35,0.16,0.342,0.148
7494,0.158333333,0.508666667,0.205666667,0.127333333,ZTF18abydmfv,81.49318697,2.07576986,True,Object Not Found,0.262,0.302,0.24,0.196
7495,0.377333333,0.293333333,0.322666667,0.006666667,ZTF21aaxsnjg,221.8611585,64.50375649,True,Object Not Found,0.296,0.174,0.248,0.282
7496,0.418,0.188333333,0.347,0.046666667,ZTF20aafcnby,200.0766592,58.92251865,True,Object Not Found,0.436,0.18,0.246,0.138
7497,0.505,0.203,0.256666667,0.035333333,ZTF18acnngyx,160.5453467,16.14134631,True,Object Not Found,0.256,0.216,0.204,0.324
7498,0.494,0.166,0.172333333,0.167666667,ZTF21aaxthsz,238.4003049,45.09223995,True,Object Not Found,0.33,0.234,0.198,0.238
7499,0.434,0.131,0.337333333,0.097666667,ZTF20aaogrqe,93.24598293,48.15840186,True,Object Not Found,0.394,0.2,0.176,0.23
7500,0.373666667,0.308666667,0.311333333,0.006333333,ZTF21aawkrit,271.7306099,42.57536838,True,Object Not Found,0.402,0.166,0.254,0.178
7501,0.086666667,0.745666667,0.067,0.100666667,ZTF21aarrfxe,261.5052305,30.17906802,True,Object Not Found,0.114,0.344,0.09,0.452
7502,0.482333333,0.182666667,0.266333333,0.068666667,ZTF21aayfqtb,256.8223628,61.56603684,True,Object Not Found,0.32,0.158,0.186,0.336
7503,0.394333333,0.199,0.273666667,0.133,ZTF21aawlcwh,307.4273897,70.81722514,True,Object Not Found,0.194,0.18,0.574,0.052
7504,0.365333333,0.312666667,0.316,0.006,ZTF21aaxtufg,266.1609603,61.77299661,True,Object Not Found,0.394,0.188,0.278,0.14
7505,0.541,0.137,0.216333333,0.105666667,ZTF18acurlbl,184.6015233,27.89148795,True,Object Not Found,0.494,0.114,0.288,0.104
7506,0.079666667,0.464,0.253666667,0.202666667,ZTF21aagtqpn,275.1474732,40.93932227,True,Object Not Found,0.056,0.548,0.138,0.258
7507,0.225,0.299,0.445666667,0.030333333,ZTF21aazewmi,266.2944947,0.94345745,True,Object Not Found,0.38,0.194,0.338,0.088
7508,0.400333333,0.187,0.323,0.089666667,ZTF18abvrzqj,17.32956302,-15.59432216,True,Object Not Found,,,,
7509,0.388,0.375666667,0.232333333,0.004,ZTF21abdvcvb,332.7775304,-1.13753612,True,Object Not Found,0.284,0.206,0.264,0.246
7510,0.613,0.132,0.234,0.021,ZTF21aaxvqjo,251.7341605,8.72182246,True,Object Not Found,0.302,0.214,0.198,0.286
7511,0.039,0.121,0.066666667,0.773333333,ZTF20aakdajy,269.4628616,33.79847925,True,Object Not Found,0.032,0.268,0.056,0.644
7512,0.256666667,0.488,0.189666667,0.065666667,ZTF18acrhiwr,180.0650452,19.08940499,True,Object Not Found,0.284,0.218,0.244,0.254
7513,0.364,0.325333333,0.305333333,0.005333333,ZTF21aaxtyhp,121.0113226,21.3843863,True,Object Not Found,,,,
7514,0.500666667,0.123666667,0.242333333,0.133333333,ZTF21aawxohm,126.1388916,38.00366275,True,Object Not Found,0.478,0.162,0.22,0.14
7515,0.377666667,0.332,0.232333333,0.058,ZTF21aaxsldw,135.3087422,31.67029692,True,Object Not Found,0.274,0.266,0.224,0.236
7516,0.033,0.827333333,0.059333333,0.080333333,ZTF21aagopdv,145.0744022,3.15161355,True,Object Not Found,0.132,0.324,0.102,0.442
7517,0.495,0.114666667,0.353333333,0.037,ZTF21aaydbtk,141.0355724,3.93490737,True,Object Not Found,0.41,0.236,0.204,0.15
7518,0.396,0.270666667,0.322666667,0.010666667,ZTF21aawxdbc,142.4072527,-6.93876478,True,Object Not Found,,,,
7519,0.507333333,0.120333333,0.335,0.037333333,ZTF21aavxruq,135.3065179,10.43710524,True,Object Not Found,0.458,0.154,0.306,0.082
7520,0.314,0.267,0.408333333,0.010666667,ZTF21aaxtxmh,134.9256537,4.82027013,True,Object Not Found,0.234,0.164,0.296,0.306
7521,0.384666667,0.323333333,0.263333333,0.028666667,ZTF21aazhivg,161.4788575,1.6429994,True,Object Not Found,0.284,0.254,0.186,0.276
7522,0.388,0.271,0.333666667,0.007333333,ZTF21aaxsmab,135.4900564,61.81005941,True,Object Not Found,0.272,0.16,0.232,0.336
7523,0.117333333,0.463,0.131333333,0.288333333,ZTF21aanzbfn,165.9347328,18.40692113,True,Object Not Found,0.21,0.234,0.154,0.402
7524,0.388666667,0.294333333,0.307333333,0.009666667,ZTF21aayqehn,209.8536322,-0.57001231,True,Object Not Found,0.308,0.22,0.18,0.292
7525,0.305333333,0.323,0.366,0.005666667,ZTF18acbuibx,33.84436666,18.73789758,True,Object Not Found,0.39,0.12,0.44,0.05
7526,0.067666667,0.334333333,0.27,0.328,ZTF20acwyiiw,216.5981487,22.76103827,True,Object Not Found,0.094,0.29,0.248,0.368
7527,0.578666667,0.119333333,0.139333333,0.162666667,ZTF21aafkpnp,,,False,Object Not Found,0.394,0.272,0.192,0.142
7528,0.364,0.293666667,0.332666667,0.009666667,ZTF21aaxstqq,211.7556715,8.59571433,True,Object Not Found,0.366,0.166,0.242,0.226
7529,0.645,0.119,0.21,0.026,ZTF21abbztxh,310.4551528,14.71572383,True,Object Not Found,0.34,0.158,0.278,0.224
7530,0.548,0.137,0.285666667,0.029333333,ZTF21aazbbnt,147.1467834,78.43208968,True,Object Not Found,0.348,0.18,0.228,0.244
7531,0.386666667,0.318333333,0.275333333,0.019666667,ZTF21abdvjnz,320.5147012,23.03820369,True,Object Not Found,0.276,0.234,0.168,0.322
7532,0.540333333,0.15,0.295666667,0.014,ZTF21abcbaqx,335.2186469,31.85631631,True,Object Not Found,0.334,0.174,0.354,0.138
7533,0.208333333,0.638,0.079666667,0.074,ZTF21aawenii,290.7095026,45.15047393,True,Object Not Found,0.202,0.366,0.21,0.222
7534,0.586333333,0.133,0.171333333,0.109333333,ZTF21aatlfdp,265.4530504,34.0609548,True,Object Not Found,0.416,0.136,0.252,0.196
7535,0.641,0.131666667,0.209666667,0.017666667,ZTF21aacufrg,213.7451282,22.39397535,True,Object Not Found,,,,
7536,0.061666667,0.585666667,0.294,0.058666667,ZTF20acwqriu,222.6241106,-3.47928904,True,Object Not Found,0.172,0.238,0.314,0.276
7537,0.278,0.271333333,0.445333333,0.005333333,ZTF18acswlfw,309.5731705,14.81463463,True,Object Not Found,0.432,0.206,0.244,0.118
7538,0.360666667,0.259666667,0.368,0.011666667,ZTF21aaskyqx,306.26911,6.19401821,True,Object Not Found,0.354,0.184,0.32,0.142
7539,0.255,0.170333333,0.539,0.035666667,ZTF21aafmzkk,212.6790433,18.67186217,True,Object Not Found,0.258,0.138,0.452,0.152
7540,0.516,0.17,0.260333333,0.053666667,ZTF21aaaovua,229.8619301,6.23017348,True,Object Not Found,0.366,0.194,0.226,0.214
7541,0.526666667,0.108333333,0.126333333,0.238666667,ZTF21aaxbjsj,287.7101848,31.688579,True,Object Not Found,0.494,0.128,0.282,0.096
7542,0.369666667,0.292333333,0.334333333,0.003666667,ZTF21aaxwyka,,,False,Object Not Found,0.266,0.23,0.168,0.336
7543,0.396666667,0.311333333,0.279666667,0.012333333,ZTF21aaxxdpa,129.6080867,51.77976408,True,Object Not Found,0.438,0.204,0.214,0.144
7544,0.373333333,0.305,0.313666667,0.008,ZTF21aaxtzbw,,,False,Object Not Found,0.354,0.182,0.196,0.268
7545,0.308666667,0.151,0.522333333,0.018,ZTF21aatuuiz,132.4667773,9.2788797,True,Object Not Found,0.268,0.222,0.362,0.148
7546,0.358666667,0.361,0.226666667,0.053666667,ZTF21aaynlsf,125.6762929,71.85155668,True,SN Ia,0.336,0.226,0.17,0.268
7547,0.454333333,0.169333333,0.255666667,0.120666667,ZTF21aaymwgn,141.0192403,30.74064891,True,SN Ia,0.378,0.18,0.16,0.282
7548,0.157,0.575333333,0.143,0.124666667,ZTF21aarebcb,159.3250014,57.1631444,True,SN Ia,0.11,0.262,0.064,0.564
7549,0.220333333,0.119,0.657333333,0.003333333,ZTF21abawosy,283.272009,72.56801255,True,SN II,0.256,0.136,0.51,0.098
7550,0.576,0.131333333,0.203333333,0.089333333,ZTF21aaynlvs,184.0599288,25.13055493,True,Object Not Found,0.256,0.172,0.19,0.382
7551,0.374333333,0.303,0.314666667,0.008,ZTF21aaxstvj,213.3154671,23.80650718,True,SN Ia,0.396,0.118,0.262,0.224
7552,0.355333333,0.292,0.349333333,0.003333333,ZTF21aaxsoio,198.8713266,20.15305482,True,SN Ia,0.362,0.188,0.214,0.236
7553,0.373666667,0.313333333,0.248333333,0.064666667,ZTF21aazhmta,174.160029,54.25037558,True,SN Ia,0.31,0.216,0.204,0.27
7554,0.567,0.139,0.180333333,0.113666667,ZTF21abbzxbk,274.8906566,24.52490743,True,SN Ia,0.384,0.134,0.288,0.194
7555,0.356333333,0.293666667,0.345333333,0.004666667,ZTF21aagtepk,218.0762778,58.14059371,True,Object Not Found,0.38,0.136,0.328,0.156
7556,0.107,0.301666667,0.575,0.016333333,ZTF20acwfcvr,226.6792222,11.30654695,True,SN Ia,0.164,0.402,0.296,0.138
7557,0.253,0.331666667,0.39,0.025333333,ZTF21aaxzdpg,301.2327109,43.85281763,True,SN II,,,,
7558,0.181,0.126333333,0.686,0.006666667,ZTF21aaaovwg,227.5022165,20.21088218,True,No Classification,0.268,0.174,0.478,0.08
7559,0.075666667,0.570666667,0.125666667,0.228,ZTF21aasyauh,332.2143969,25.51091385,True,Object Not Found,0.098,0.384,0.148,0.37
7560,0.326666667,0.253,0.409666667,0.010666667,ZTF18acuxkzq,106.1584294,6.01554218,True,SLSN-I,0.324,0.258,0.246,0.172
7561,0.375333333,0.289333333,0.331,0.004333333,ZTF18acuvrph,37.07742257,-2.38439538,True,SN Ia,,,,
7562,0.484333333,0.131333333,0.356666667,0.027666667,ZTF21abjiili,330.6524991,33.02086005,True,Object Not Found,0.31,0.252,0.256,0.182
7563,0.093,0.503666667,0.345333333,0.058,ZTF21abglcxm,232.346607,-12.24641784,True,Object Not Found,0.078,0.396,0.2,0.326
7564,0.106666667,0.167,0.047,0.679333333,ZTF21abdniws,260.1480191,28.37521646,True,Object Not Found,0.09,0.236,0.098,0.576
7565,0.14,0.386333333,0.392666667,0.081,ZTF20acwfftd,224.4370571,6.62691505,True,Object Not Found,0.146,0.354,0.288,0.212
7566,0.329666667,0.146333333,0.504,0.02,ZTF21abgfuut,228.8533259,-5.19922045,True,Object Not Found,0.196,0.174,0.448,0.182
7567,0.199,0.665666667,0.094,0.041333333,ZTF21abhzedz,228.0128082,4.85746641,True,Object Not Found,0.216,0.336,0.154,0.294
7568,0.172,0.339,0.214333333,0.274666667,ZTF21abbxexu,277.8158214,37.39723929,True,Object Not Found,0.234,0.21,0.424,0.132
7569,0.059333333,0.625333333,0.158333333,0.157,ZTF18aczerlj,214.8030744,30.90476508,True,Object Not Found,0.088,0.29,0.062,0.56
7570,0.607,0.090666667,0.282,0.020333333,ZTF21abfyzry,225.6342662,15.34378431,True,Object Not Found,0.33,0.24,0.196,0.234
7571,0.563,0.109333333,0.299666667,0.028,ZTF21abfzdkr,212.1800176,19.55522755,True,Object Not Found,0.434,0.136,0.258,0.172
7572,0.331,0.273,0.393333333,0.002666667,ZTF21abfmuun,210.1492152,17.34701621,True,Object Not Found,0.366,0.168,0.306,0.16
7573,0.151333333,0.336,0.487,0.025666667,ZTF18acqphpd,193.5172026,13.54577262,True,Object Not Found,0.198,0.154,0.59,0.058
7574,0.722333333,0.135666667,0.129,0.013,ZTF18aawmxdx,147.2434284,13.98447869,True,Object Not Found,0.446,0.15,0.308,0.096
7575,0.058,0.151333333,0.021,0.769666667,ZTF21abdjbqs,10.89516592,43.77071184,True,Object Not Found,0.05,0.354,0.068,0.528
7576,0.375666667,0.296666667,0.316,0.011666667,ZTF21abainpe,141.6217607,19.15025959,True,Object Not Found,0.276,0.178,0.252,0.294
7577,0.380333333,0.309,0.241666667,0.069,ZTF21abiwzxo,229.5661643,56.4129794,True,Object Not Found,0.362,0.19,0.25,0.198
7578,0.378,0.297666667,0.316,0.008333333,ZTF21aaxxetp,152.7173059,43.7783472,True,Object Not Found,0.368,0.19,0.22,0.222
7579,0.359666667,0.297333333,0.34,0.003,ZTF21aaynlnw,,,False,Object Not Found,0.372,0.142,0.256,0.23
7580,0.354333333,0.289666667,0.348666667,0.007333333,ZTF21aaxwzjz,159.7164367,2.33015106,True,Object Not Found,0.36,0.14,0.216,0.284
7581,0.385,0.31,0.267666667,0.037333333,ZTF21aazixkh,183.3066199,18.55810054,True,Object Not Found,0.272,0.2,0.138,0.39
7582,0.519333333,0.163666667,0.256333333,0.060666667,ZTF21abarhvu,145.5062064,75.24846654,True,Object Not Found,0.368,0.138,0.328,0.166
7583,0.375666667,0.282,0.33,0.012333333,ZTF21abiawqa,206.4734387,38.28708326,True,Object Not Found,0.336,0.206,0.208,0.25
7584,0.506,0.099666667,0.358333333,0.036,ZTF21abidgin,208.4573301,5.25418029,True,Object Not Found,0.482,0.154,0.282,0.082
7585,0.490666667,0.109666667,0.342666667,0.057,ZTF18aaiumgp,207.499984,36.25646866,True,Object Not Found,0.514,0.148,0.23,0.108
7586,0.337666667,0.266,0.393,0.003333333,ZTF21aaxyglu,210.1076857,5.8090565,True,Object Not Found,0.376,0.144,0.312,0.168
7587,0.125666667,0.556666667,0.217,0.100666667,ZTF20abawhtd,,,False,Object Not Found,0.04,0.122,0.04,0.798
7588,0.336666667,0.269333333,0.390333333,0.003666667,ZTF21aaxvvqq,179.3148928,31.65600606,True,Object Not Found,0.388,0.182,0.284,0.146
7589,0.614666667,0.116666667,0.25,0.018666667,ZTF21aaydzcm,204.2318292,10.0497104,True,Object Not Found,0.44,0.148,0.272,0.14
7590,0.369666667,0.295666667,0.329,0.005666667,ZTF21aaxstpc,212.9981138,14.12374909,True,Object Not Found,0.38,0.172,0.22,0.228
7591,0.498333333,0.169666667,0.306666667,0.025333333,ZTF21abcqadh,296.7511935,51.57572395,True,Object Not Found,0.286,0.248,0.308,0.158
7592,0.513,0.149666667,0.328666667,0.008666667,ZTF21aaxtcdl,184.8729392,5.02457011,True,Object Not Found,0.53,0.134,0.258,0.078
7593,0.318666667,0.148666667,0.484333333,0.048333333,ZTF21aafnabs,232.4399658,13.80364472,True,Object Not Found,0.382,0.136,0.378,0.104
